time,visibility,air_temperature,dewpoint,wind_direction,wind_speed,air_pressure,cloud_height,cloud_cover
2015-09-12 05:50,10000,12,9,70,6,1016,,
2015-09-12 06:20,10000,12,8,70,6,1016,,
2015-09-12 06:50,10000,12,8,80,6,1016,,
2015-09-12 07:20,10000,12,8,70,4,1016,,
2015-09-12 07:50,10000,13,8,80,5,1016,,
2015-09-12 08:20,10000,14,8,70,6,1016,,
2015-09-12 08:50,10000,15,9,80,4,1016,,
2015-09-12 09:20,10000,16,8,100,3,1016,,
2015-09-12 09:50,10000,17,8,70,3,1016,,
2015-09-12 10:20,10000,19,9,,4,1015,,
2015-09-12 10:50,10000,20,9,,3,1015,,
2015-09-12 11:20,10000,22,11,120,3,1015,4400,FEW
2015-09-12 11:50,10000,23,11,,3,1014,,
2015-09-12 12:20,10000,24,11,170,6,1014,,
2015-09-12 12:50,10000,25,11,190,9,1013,,
2015-09-12 13:20,10000,24,11,190,8,1013,,
2015-09-12 13:50,10000,24,11,190,7,1013,,
2015-09-12 14:20,10000,24,12,180,5,1013,,
2015-09-12 14:50,10000,24,11,160,4,1013,,
2015-09-12 15:20,10000,24,11,170,5,1012,,
2015-09-12 15:50,10000,24,12,140,5,1012,5000,FEW
2015-09-12 16:20,10000,23,12,130,5,1012,,
2015-09-12 16:50,10000,23,12,140,7,1012,5000,FEW
2015-09-12 17:20,10000,22,14,140,8,1012,,
2015-09-12 17:50,10000,20,15,140,7,1012,,
2015-09-12 18:20,10000,19,16,160,6,1013,4500,FEW
2015-09-12 18:50,10000,18,16,200,6,1013,4500,FEW
2015-09-12 19:20,10000,18,16,190,6,1014,3700,FEW
2015-09-12 19:50,10000,18,16,170,8,1014,3700,FEW
2015-09-12 20:20,10000,18,16,180,5,1014,3700,FEW
2015-09-12 20:50,10000,18,16,180,6,1014,4000,FEW
2015-09-12 21:20,10000,17,16,180,6,1014,4000,FEW
2015-09-12 21:50,10000,17,16,180,7,1014,2300,FEW
2015-09-12 22:20,10000,17,17,170,8,1014,2500,FEW
2015-09-12 22:50,10000,17,16,160,8,1014,2500,FEW
2015-09-12 23:20,10000,17,16,180,8,1014,2500,FEW
2015-09-12 23:50,10000,17,16,180,8,1014,2500,BKN
2015-09-13 00:20,10000,17,16,180,9,1014,2500,BKN
2015-09-13 00:50,10000,17,16,200,6,1014,2500,FEW
2015-09-13 01:20,10000,16,15,,2,1014,2500,FEW
2015-09-13 01:50,10000,16,15,,2,1013,800,FEW
2015-09-13 02:20,10000,16,15,140,3,1013,800,FEW
2015-09-13 02:50,3500,15,15,,2,1013,400,FEW
2015-09-13 03:20,3500,16,15,80,3,1013,300,FEW
2015-09-13 03:50,10000,15,15,,2,1013,300,FEW
2015-09-13 04:20,10000,16,15,,2,1013,300,FEW
2015-09-13 04:50,10000,16,15,100,3,1012,800,FEW
2015-09-13 05:20,10000,15,15,,2,1012,800,FEW
2015-09-13 05:50,10000,15,15,,2,1013,1000,FEW
2015-09-13 06:20,10000,16,15,,2,1012,1000,FEW
2015-09-13 06:50,10000,17,16,,2,1012,1000,FEW
2015-09-13 07:20,10000,18,16,,1,1012,800,FEW
2015-09-13 07:50,10000,18,15,,3,1012,800,FEW
2015-09-13 08:20,10000,19,15,80,4,1011,1300,FEW
2015-09-13 08:50,10000,19,15,60,4,1011,1300,FEW
2015-09-13 09:20,10000,19,16,70,7,1011,1300,FEW
2015-09-13 09:50,10000,18,16,100,4,1011,1500,FEW
2015-09-13 10:20,10000,18,16,130,3,1011,1000,FEW
2015-09-13 10:50,10000,19,16,90,3,1011,1000,FEW
2015-09-13 11:20,10000,19,16,140,3,1011,1000,FEW
2015-09-13 11:50,10000,19,16,180,3,1010,1000,FEW
2015-09-13 12:20,10000,19,16,,2,1010,1000,FEW
2015-09-13 12:50,10000,19,16,,2,1009,1100,FEW
2015-09-13 13:20,10000,19,16,20,4,1009,1100,FEW
2015-09-13 13:50,10000,19,16,20,5,1009,800,FEW
2015-09-13 14:20,10000,20,16,50,5,1008,800,FEW
2015-09-13 14:50,10000,20,16,60,5,1008,1600,FEW
2015-09-13 15:20,10000,20,16,50,5,1008,1800,FEW
2015-09-13 15:50,10000,20,16,70,8,1007,1800,FEW
2015-09-13 16:20,10000,20,16,60,8,1006,1800,FEW
2015-09-13 16:50,10000,20,16,60,8,1006,,
2015-09-13 17:20,10000,19,16,60,7,1006,,
2015-09-13 17:50,10000,19,16,70,5,1006,,
2015-09-13 18:20,10000,19,16,70,6,1006,,
2015-09-13 18:50,10000,18,15,70,6,1006,,
2015-09-13 19:20,10000,18,15,70,4,1005,,
2015-09-13 19:50,10000,17,15,10,6,1005,,
2015-09-13 20:20,10000,18,15,30,5,1005,,
2015-09-13 20:50,10000,17,15,50,4,1005,,
2015-09-13 21:20,10000,17,15,70,3,1005,,
2015-09-13 21:50,10000,17,15,10,3,1005,4500,FEW
2015-09-13 22:20,10000,16,15,230,4,1006,4500,SCT
2015-09-13 22:50,10000,16,16,,2,1005,1400,SCT
2015-09-13 23:20,10000,16,16,170,3,1005,1200,FEW
2015-09-13 23:50,7000,16,16,190,6,1005,1000,FEW
2015-09-14 00:20,7000,17,16,220,6,1004,1000,FEW
2015-09-14 00:50,7000,16,16,240,4,1004,400,SCT
2015-09-14 01:20,7000,16,16,190,4,1004,400,SCT
2015-09-14 01:50,4500,16,16,200,4,1004,400,SCT
2015-09-14 02:20,4500,16,16,200,4,1004,400,SCT
2015-09-14 02:50,6000,16,16,190,5,1004,400,SCT
2015-09-14 03:20,6000,16,15,220,6,1004,400,SCT
2015-09-14 03:50,6000,16,15,180,4,1004,400,SCT
2015-09-14 04:20,6000,16,15,160,5,1004,400,SCT
2015-09-14 04:50,6000,16,15,170,6,1004,400,BKN
2015-09-14 05:20,7000,16,15,160,8,1004,200,FEW
2015-09-14 05:50,9000,16,15,170,5,1004,200,FEW
2015-09-14 06:20,9000,16,15,170,9,1004,200,FEW
2015-09-14 06:50,10000,16,15,180,8,1004,400,FEW
2015-09-14 07:20,10000,16,15,180,8,1004,700,SCT
2015-09-14 07:50,10000,16,15,180,9,1004,800,BKN
2015-09-14 08:20,10000,16,15,180,11,1005,700,BKN
2015-09-14 08:50,10000,16,15,170,9,1005,700,SCT
2015-09-14 09:20,10000,17,15,190,7,1005,800,SCT
2015-09-14 09:50,10000,17,14,200,12,1005,1400,SCT
2015-09-14 10:20,10000,19,15,200,12,1004,1600,SCT
2015-09-14 10:50,10000,19,13,180,11,1004,2700,SCT
2015-09-14 11:20,10000,20,13,190,11,1004,2700,SCT
2015-09-14 11:50,10000,21,14,190,11,1003,2300,FEW
2015-09-14 12:20,10000,21,13,190,12,1003,3000,FEW
2015-09-14 12:50,10000,22,12,190,15,1003,3300,FEW
2015-09-14 13:20,10000,21,12,200,16,1003,3800,SCT
2015-09-14 13:50,10000,21,11,210,17,1003,2300,FEW
2015-09-14 14:20,10000,15,12,220,14,1003,1700,FEW
2015-09-14 14:50,10000,16,12,170,7,1004,1700,FEW
2015-09-14 15:20,10000,16,13,180,12,1005,1700,FEW
2015-09-14 15:50,10000,15,13,180,10,1004,1700,FEW
2015-09-14 16:20,10000,15,14,180,10,1004,1100,FEW
2015-09-14 16:50,10000,15,14,170,10,1005,700,FEW
2015-09-14 17:20,10000,15,13,170,12,1005,1300,FEW
2015-09-14 17:50,10000,14,13,160,11,1005,900,FEW
2015-09-14 18:20,10000,14,13,170,10,1006,900,FEW
2015-09-14 18:50,10000,14,13,180,11,1006,900,FEW
2015-09-14 19:20,10000,14,12,190,11,1007,900,FEW
2015-09-14 19:50,10000,14,11,190,10,1007,,
2015-09-14 20:20,10000,14,10,190,11,1007,,
2015-09-14 20:50,10000,13,10,200,11,1008,,
2015-09-14 21:20,10000,13,9,200,9,1008,,
2015-09-14 21:50,10000,12,9,190,7,1008,,
2015-09-14 22:20,10000,11,9,190,4,1008,,
2015-09-14 22:50,10000,11,9,190,7,1009,,
2015-09-14 23:20,10000,11,9,180,6,1009,,
2015-09-14 23:50,10000,11,9,190,4,1009,,
2015-09-15 00:20,10000,11,9,220,4,1009,,
2015-09-15 00:50,10000,11,9,200,5,1009,,
2015-09-15 01:20,10000,10,8,190,4,1009,,
2015-09-15 01:50,10000,10,8,190,6,1009,,
2015-09-15 02:20,10000,10,9,180,8,1009,,
2015-09-15 02:50,10000,11,8,180,9,1009,,
2015-09-15 03:20,10000,11,8,190,8,1009,,
2015-09-15 03:50,10000,11,8,180,9,1009,,
2015-09-15 04:20,10000,11,8,180,7,1008,4000,FEW
2015-09-15 04:50,10000,11,8,180,7,1008,1700,FEW
2015-09-15 05:20,10000,12,8,180,8,1008,2700,FEW
2015-09-15 05:50,10000,12,8,180,8,1008,2700,FEW
2015-09-15 06:20,10000,12,9,180,8,1008,2700,FEW
2015-09-15 06:50,10000,13,9,170,10,1008,2700,FEW
2015-09-15 07:20,10000,14,10,170,11,1008,2700,FEW
2015-09-15 07:50,10000,14,9,180,11,1008,2300,FEW
2015-09-15 08:20,10000,14,10,180,9,1008,2500,FEW
2015-09-15 08:50,10000,15,9,180,11,1008,2700,FEW
2015-09-15 09:20,10000,15,9,190,10,1008,2500,FEW
2015-09-15 09:50,10000,15,9,180,11,1008,2500,FEW
2015-09-15 10:20,10000,15,9,170,13,1008,2500,FEW
2015-09-15 10:50,10000,15,9,180,10,1007,2500,FEW
2015-09-15 11:20,10000,15,9,180,10,1008,2500,FEW
2015-09-15 11:50,10000,16,9,200,12,1008,2500,FEW
2015-09-15 12:20,10000,16,9,210,12,1008,2500,FEW
2015-09-15 12:50,10000,17,10,190,12,1008,2800,FEW
2015-09-15 13:20,10000,17,10,190,12,1008,2800,FEW
2015-09-15 13:50,10000,17,10,190,11,1007,2900,FEW
2015-09-15 14:20,10000,17,10,190,11,1007,3000,FEW
2015-09-15 14:50,10000,17,9,180,8,1007,3100,FEW
2015-09-15 15:20,10000,18,10,180,9,1007,3100,FEW
2015-09-15 15:50,10000,18,10,190,12,1007,3200,FEW
2015-09-15 16:20,10000,17,9,190,13,1007,3200,FEW
2015-09-15 16:50,10000,17,9,190,12,1007,3500,FEW
2015-09-15 17:20,10000,16,9,180,7,1007,,
2015-09-15 17:50,10000,15,9,180,8,1007,,
2015-09-15 18:20,10000,14,9,170,6,1007,,
2015-09-15 18:50,10000,13,9,150,3,1006,,
2015-09-15 19:20,10000,13,9,170,5,1006,,
2015-09-15 19:50,10000,13,9,110,5,1006,,
2015-09-15 20:20,10000,12,9,140,3,1006,,
2015-09-15 20:50,10000,12,9,140,3,1006,,
2015-09-15 21:20,10000,11,9,,1,1006,,
2015-09-15 21:50,10000,10,8,20,3,1005,,
2015-09-15 22:20,10000,11,10,360,5,1005,,
2015-09-15 22:50,10000,13,9,40,5,1005,,
2015-09-15 23:20,10000,13,9,60,7,1004,,
2015-09-15 23:50,10000,13,9,50,6,1004,4500,FEW
2015-09-16 00:20,10000,13,10,30,4,1003,4500,FEW
2015-09-16 00:50,10000,12,10,350,5,1003,4800,SCT
2015-09-16 01:20,10000,12,11,360,5,1003,4800,FEW
2015-09-16 01:50,10000,12,11,70,4,1003,4000,FEW
2015-09-16 02:20,10000,12,11,40,4,1003,4300,SCT
2015-09-16 02:50,10000,12,11,50,6,1003,4300,SCT
2015-09-16 03:20,10000,12,11,20,4,1002,4300,FEW
2015-09-16 03:50,10000,12,11,70,7,1002,2000,FEW
2015-09-16 04:20,10000,12,11,60,8,1001,2000,FEW
2015-09-16 04:50,10000,13,12,50,9,1000,2000,FEW
2015-09-16 05:20,10000,13,11,50,7,1000,2000,FEW
2015-09-16 05:50,10000,13,12,360,7,1000,1000,FEW
2015-09-16 06:20,10000,13,12,40,6,1001,2000,FEW
2015-09-16 06:50,10000,13,12,60,4,1000,1100,FEW
2015-09-16 07:20,10000,13,12,50,5,1000,1100,FEW
2015-09-16 07:50,10000,14,12,60,5,1000,1000,FEW
2015-09-16 08:20,10000,14,12,60,4,1000,1500,FEW
2015-09-16 08:50,10000,14,13,30,3,1000,1500,FEW
2015-09-16 09:20,10000,14,13,360,6,1000,1000,FEW
2015-09-16 09:50,4700,14,13,30,5,1000,500,FEW
2015-09-16 10:20,5000,14,13,40,3,1000,200,FEW
2015-09-16 10:50,10000,15,14,70,4,1000,300,FEW
2015-09-16 11:20,10000,15,14,90,3,999,300,FEW
2015-09-16 11:50,8000,15,14,130,4,999,300,FEW
2015-09-16 12:20,9000,16,15,110,4,999,400,FEW
2015-09-16 12:50,10000,16,15,130,5,998,800,FEW
2015-09-16 13:20,10000,17,16,60,3,998,800,FEW
2015-09-16 13:50,10000,17,15,10,5,998,300,FEW
2015-09-16 14:20,10000,17,15,360,7,998,500,FEW
2015-09-16 14:50,10000,17,16,20,7,997,800,FEW
2015-09-16 15:20,10000,17,16,40,7,997,800,FEW
2015-09-16 15:50,10000,17,16,40,9,997,800,FEW
2015-09-16 16:20,10000,17,15,30,6,996,800,FEW
2015-09-16 16:50,10000,17,15,50,7,996,800,FEW
2015-09-16 17:20,10000,17,15,340,7,997,800,FEW
2015-09-16 17:50,4600,16,15,300,9,999,800,FEW
2015-09-16 18:20,10000,16,15,,3,999,300,FEW
2015-09-16 18:50,10000,16,16,80,7,998,700,FEW
2015-09-16 19:20,10000,16,15,,1,998,700,FEW
2015-09-16 19:50,10000,16,15,,2,998,700,FEW
2015-09-16 20:20,10000,16,15,360,4,999,700,FEW
2015-09-16 20:50,10000,16,15,,2,999,900,FEW
2015-09-16 21:20,10000,16,15,,2,999,900,FEW
2015-09-16 21:50,10000,16,15,,1,999,900,FEW
2015-09-16 22:20,7000,16,15,220,6,1001,300,FEW
2015-09-16 22:50,10000,16,15,180,5,1001,4000,SCT
2015-09-16 23:20,9000,15,14,160,5,1001,3500,FEW
2015-09-16 23:50,10000,15,14,130,10,999,3500,FEW
2015-09-17 00:20,10000,15,14,140,12,999,3500,FEW
2015-09-17 00:50,10000,14,13,210,4,1000,3000,FEW
2015-09-17 01:20,10000,14,13,180,5,1000,3500,FEW
2015-09-17 01:50,10000,14,13,180,6,999,1100,FEW
2015-09-17 02:20,10000,14,13,240,4,999,700,SCT
2015-09-17 02:50,10000,14,13,220,6,1000,500,FEW
2015-09-17 03:20,10000,14,14,210,7,1000,700,FEW
2015-09-17 03:50,10000,14,14,190,6,1000,700,FEW
2015-09-17 04:20,10000,14,14,220,4,999,700,FEW
2015-09-17 04:50,10000,15,14,,5,1000,700,FEW
2015-09-17 05:20,10000,15,14,200,4,1000,700,FEW
2015-09-17 05:50,10000,15,14,190,7,1000,700,FEW
2015-09-17 06:20,10000,16,15,200,11,1000,700,FEW
2015-09-17 06:50,10000,16,15,190,12,1000,500,FEW
2015-09-17 07:20,10000,16,15,180,12,1001,500,FEW
2015-09-17 07:50,10000,16,15,190,13,1001,500,FEW
2015-09-17 08:20,10000,16,14,190,12,1002,500,FEW
2015-09-17 08:50,10000,15,14,200,13,1002,500,FEW
2015-09-17 09:20,10000,15,14,190,11,1003,500,FEW
2015-09-17 09:50,10000,15,14,180,10,1002,500,FEW
2015-09-17 10:20,10000,15,14,200,11,1003,800,FEW
2015-09-17 10:50,10000,15,14,200,11,1003,800,FEW
2015-09-17 11:20,10000,15,14,200,9,1004,800,FEW
2015-09-17 11:50,10000,14,13,180,10,1004,800,FEW
2015-09-17 12:20,10000,14,13,190,10,1005,700,FEW
2015-09-17 12:50,10000,14,13,180,11,1005,1000,SCT
2015-09-17 13:20,10000,14,13,,10,1005,700,FEW
2015-09-17 13:50,10000,14,13,180,11,1006,900,SCT
2015-09-17 14:20,10000,14,13,180,11,1005,900,FEW
2015-09-17 14:50,10000,14,13,180,12,1006,900,FEW
2015-09-17 15:20,10000,14,13,180,11,1006,900,FEW
2015-09-17 15:50,10000,15,13,180,14,1007,900,FEW
2015-09-17 16:20,10000,14,13,180,14,1008,1300,SCT
2015-09-17 16:50,10000,14,13,190,11,1008,600,FEW
2015-09-17 17:20,10000,14,13,200,11,1008,600,FEW
2015-09-17 17:50,10000,14,12,200,12,1008,1600,FEW
2015-09-17 18:20,10000,14,12,190,10,1009,1600,FEW
2015-09-17 18:50,10000,14,12,200,9,1010,2000,FEW
2015-09-17 19:20,10000,13,12,190,10,1010,3000,FEW
2015-09-17 19:50,10000,13,12,190,8,1010,3000,FEW
2015-09-17 20:20,10000,13,12,200,3,1011,2600,FEW
2015-09-17 20:50,10000,13,12,210,5,1012,2600,FEW
2015-09-17 21:20,10000,13,12,190,6,1012,2600,FEW
2015-09-17 21:50,10000,13,12,200,6,1013,3000,FEW
2015-09-17 22:20,10000,12,11,270,3,1013,3000,FEW
2015-09-17 22:50,10000,12,11,220,3,1013,,
2015-09-17 23:20,10000,11,11,,1,1013,,
2015-09-17 23:50,10000,11,10,,2,1013,,
2015-09-18 00:20,10000,11,10,,2,1013,,
2015-09-18 00:50,10000,10,10,190,3,1013,,
2015-09-18 01:20,10000,10,9,,2,1014,,
2015-09-18 01:50,10000,10,10,270,2,1014,,
2015-09-18 02:20,10000,11,10,90,1,1014,1500,BKN
2015-09-18 02:50,10000,11,11,0,0,1014,1400,BKN
2015-09-18 03:20,10000,12,11,,2,1014,1400,BKN
2015-09-18 03:50,10000,12,11,,1,1014,1400,BKN
2015-09-18 04:20,10000,12,11,200,1,1014,1400,FEW
2015-09-18 04:50,10000,12,12,0,0,1015,600,FEW
2015-09-18 05:20,10000,12,12,,2,1015,600,FEW
2015-09-18 05:50,10000,12,12,220,2,1015,600,FEW
2015-09-18 06:20,10000,12,12,210,3,1015,600,FEW
2015-09-18 06:50,10000,13,13,210,4,1015,500,FEW
2015-09-18 07:20,10000,14,13,210,5,1016,500,FEW
2015-09-18 07:50,10000,15,13,190,6,1016,800,FEW
2015-09-18 08:20,10000,16,13,220,8,1016,1200,FEW
2015-09-18 08:50,10000,16,12,210,8,1017,1500,SCT
2015-09-18 09:20,10000,16,13,230,10,1017,1700,SCT
2015-09-18 09:50,10000,17,12,210,8,1017,2100,SCT
2015-09-18 10:20,10000,18,12,210,11,1017,2500,SCT
2015-09-18 10:50,10000,18,11,230,11,1017,2800,SCT
2015-09-18 11:20,10000,18,11,220,9,1017,2900,SCT
2015-09-18 11:50,10000,19,12,240,10,1017,2900,SCT
2015-09-18 12:20,10000,20,11,210,9,1017,3600,SCT
2015-09-18 12:50,10000,19,9,230,12,1017,3600,SCT
2015-09-18 13:20,10000,19,8,230,16,1017,3600,SCT
2015-09-18 13:50,10000,19,8,230,11,1017,4000,FEW
2015-09-18 14:20,10000,19,9,230,10,1017,4000,FEW
2015-09-18 14:50,10000,20,8,210,12,1017,4400,FEW
2015-09-18 15:20,10000,20,8,220,12,1017,4400,FEW
2015-09-18 15:50,10000,20,9,180,8,1017,4000,FEW
2015-09-18 16:20,10000,19,9,190,6,1017,4000,FEW
2015-09-18 16:50,10000,19,12,170,7,1017,4000,FEW
2015-09-18 17:20,10000,17,12,190,7,1017,4000,FEW
2015-09-18 17:50,10000,16,12,170,8,1018,4000,FEW
2015-09-18 18:20,10000,15,11,170,7,1018,4000,FEW
2015-09-18 18:50,10000,15,11,170,8,1018,,
2015-09-18 19:20,10000,14,11,170,8,1019,,
2015-09-18 19:50,10000,13,11,170,8,1019,,
2015-09-18 20:20,10000,14,11,180,7,1019,,
2015-09-18 20:50,10000,14,11,180,6,1019,,
2015-09-18 21:20,10000,12,11,160,2,1019,,
2015-09-18 21:50,10000,11,10,,1,1019,,
2015-09-18 22:20,10000,11,11,,1,1019,,
2015-09-18 22:50,10000,11,10,130,2,1019,,
2015-09-18 23:20,10000,11,10,,1,1019,,
2015-09-18 23:50,10000,10,10,,1,1019,4500,FEW
2015-09-19 00:20,10000,12,11,190,4,1019,4000,FEW
2015-09-19 00:50,10000,12,11,190,5,1019,4000,FEW
2015-09-19 01:20,10000,13,11,180,4,1019,4000,FEW
2015-09-19 01:50,10000,12,11,200,4,1020,3500,FEW
2015-09-19 02:20,10000,12,11,190,5,1020,4000,SCT
2015-09-19 02:50,10000,12,11,200,4,1020,2500,FEW
2015-09-19 03:20,10000,12,11,200,5,1019,3500,SCT
2015-09-19 03:50,10000,11,10,,2,1019,3500,FEW
2015-09-19 04:20,10000,11,10,,2,1019,3500,FEW
2015-09-19 04:50,10000,11,11,270,3,1020,3200,FEW
2015-09-19 05:20,10000,11,11,220,3,1020,2500,FEW
2015-09-19 05:50,10000,12,11,190,3,1020,2200,FEW
2015-09-19 06:20,10000,12,11,180,3,1020,2100,FEW
2015-09-19 06:50,10000,12,12,190,5,1020,900,FEW
2015-09-19 07:20,10000,12,12,210,5,1021,600,FEW
2015-09-19 07:50,10000,13,12,200,4,1021,400,FEW
2015-09-19 08:20,10000,14,13,190,5,1021,500,SCT
2015-09-19 08:50,10000,14,13,220,5,1021,600,SCT
2015-09-19 09:20,10000,14,12,230,5,1021,800,FEW
2015-09-19 09:50,10000,15,13,230,5,1021,800,FEW
2015-09-19 10:20,10000,15,13,200,7,1021,800,FEW
2015-09-19 10:50,10000,16,13,200,6,1021,900,FEW
2015-09-19 11:20,10000,17,13,180,6,1021,1600,SCT
2015-09-19 11:50,10000,16,12,190,6,1021,1600,SCT
2015-09-19 12:20,10000,16,13,190,8,1021,700,FEW
2015-09-19 12:50,10000,15,10,230,8,1022,700,FEW
2015-09-19 13:20,10000,14,11,30,4,1021,700,FEW
2015-09-19 13:50,10000,14,11,,2,1021,700,FEW
2015-09-19 14:20,10000,15,12,170,4,1021,700,FEW
2015-09-19 14:50,10000,16,13,,2,1021,700,FEW
2015-09-19 15:20,10000,17,13,,2,1021,900,FEW
2015-09-19 15:50,10000,16,13,220,4,1021,1100,FEW
2015-09-19 16:20,10000,16,13,200,4,1022,900,FEW
2015-09-19 16:50,10000,15,13,240,5,1022,900,FEW
2015-09-19 17:20,10000,14,13,250,3,1022,1300,FEW
2015-09-19 17:50,10000,14,13,250,7,1022,1300,FEW
2015-09-19 18:20,10000,14,13,260,5,1022,1300,FEW
2015-09-19 18:50,10000,14,13,250,4,1023,1200,FEW
2015-09-19 19:20,10000,14,12,270,6,1023,1200,FEW
2015-09-19 19:50,10000,14,12,280,5,1023,1200,FEW
2015-09-19 20:20,10000,14,12,290,6,1023,1200,FEW
2015-09-19 20:50,10000,13,12,280,6,1023,1200,FEW
2015-09-19 21:20,10000,13,12,300,5,1024,1200,FEW
2015-09-19 21:50,10000,14,12,290,6,1024,1200,FEW
2015-09-19 22:20,10000,14,12,300,7,1024,1200,FEW
2015-09-19 22:50,10000,13,12,300,6,1024,1200,FEW
2015-09-19 23:20,10000,14,12,320,5,1024,1200,FEW
2015-09-19 23:50,10000,13,12,320,6,1024,1200,FEW
2015-09-20 00:20,10000,13,11,320,6,1024,1200,FEW
2015-09-20 00:50,10000,12,11,330,8,1024,1200,FEW
2015-09-20 01:20,10000,12,11,310,4,1024,1200,FEW
2015-09-20 01:50,10000,12,11,290,3,1024,1200,FEW
2015-09-20 02:20,10000,12,11,,2,1024,1200,FEW
2015-09-20 02:50,10000,12,11,300,4,1024,1200,FEW
2015-09-20 03:20,10000,11,11,290,4,1024,1200,FEW
2015-09-20 03:50,10000,12,12,320,4,1024,1200,FEW
2015-09-20 04:20,10000,12,11,310,4,1024,,
2015-09-20 04:50,10000,12,11,310,7,1024,1800,FEW
2015-09-20 05:20,10000,12,10,290,7,1024,1800,FEW
2015-09-20 05:50,10000,13,10,260,3,1024,1800,FEW
2015-09-20 06:20,10000,13,10,280,7,1024,1800,FEW
2015-09-20 06:50,10000,13,10,270,7,1024,1800,FEW
2015-09-20 07:20,10000,13,10,270,7,1025,1800,FEW
2015-09-20 07:50,10000,14,10,310,9,1025,1400,FEW
2015-09-20 08:20,10000,14,10,300,6,1025,1500,FEW
2015-09-20 08:50,10000,14,10,280,4,1025,1700,FEW
2015-09-20 09:20,10000,14,10,280,6,1025,1700,FEW
2015-09-20 09:50,10000,15,10,290,6,1025,1900,FEW
2015-09-20 10:20,10000,15,9,290,6,1025,2400,FEW
2015-09-20 10:50,10000,16,8,290,6,1024,3500,FEW
2015-09-20 11:20,10000,16,8,310,9,1024,3500,FEW
2015-09-20 11:50,10000,16,8,250,7,1024,3500,FEW
2015-09-20 12:20,10000,17,8,270,8,1024,3800,FEW
2015-09-20 12:50,10000,17,6,,2,1024,4000,FEW
2015-09-20 13:20,10000,18,7,290,6,1023,4800,FEW
2015-09-20 13:50,10000,18,7,250,10,1024,4700,FEW
2015-09-20 14:20,10000,18,7,280,9,1023,4800,FEW
2015-09-20 14:50,10000,18,5,270,9,1023,,
2015-09-20 15:20,10000,18,5,260,7,1023,,
2015-09-20 15:50,10000,18,7,300,8,1023,,
2015-09-20 16:20,10000,17,7,300,9,1023,,
2015-09-20 16:50,10000,17,7,340,8,1023,,
2015-09-20 17:20,10000,16,8,,8,1023,,
2015-09-20 17:50,10000,16,8,,6,1023,,
2015-09-20 18:20,10000,16,8,320,5,1023,,
2015-09-20 18:50,10000,15,8,300,5,1023,,
2015-09-20 19:20,10000,15,8,260,5,1023,,
2015-09-20 19:50,10000,13,9,200,4,1023,,
2015-09-20 20:20,10000,13,9,230,3,1023,,
2015-09-20 20:50,10000,12,9,,3,1023,,
2015-09-20 21:20,10000,11,9,220,3,1022,,
2015-09-20 21:50,10000,10,9,300,3,1022,,
2015-09-20 22:20,10000,10,9,200,2,1022,,
2015-09-20 22:50,10000,10,9,,2,1022,,
2015-09-20 23:20,10000,10,9,190,1,1022,,
2015-09-20 23:50,10000,9,9,230,2,1021,,
2015-09-21 00:20,10000,9,8,230,3,1021,,
2015-09-21 00:50,10000,9,8,250,3,1021,,
2015-09-21 01:20,10000,9,9,,4,1021,,
2015-09-21 01:50,10000,9,8,210,4,1021,,
2015-09-21 02:20,10000,9,8,230,3,1020,,
2015-09-21 02:50,10000,9,8,230,3,1020,,
2015-09-21 03:20,10000,9,8,,2,1020,,
2015-09-21 03:50,10000,9,8,,2,1020,,
2015-09-21 04:20,10000,9,8,210,2,1020,,
2015-09-21 04:50,10000,8,7,170,2,1020,,
2015-09-21 05:20,10000,8,7,160,3,1020,,
2015-09-21 05:50,10000,8,7,190,3,1020,400,FEW
2015-09-21 06:20,9000,9,9,190,3,1020,400,FEW
2015-09-21 06:50,10000,11,10,,2,1019,400,FEW
2015-09-21 07:20,10000,11,10,200,3,1019,,
2015-09-21 07:50,10000,12,10,190,3,1019,,
2015-09-21 08:20,10000,14,10,180,3,1019,1200,FEW
2015-09-21 08:50,10000,15,10,,2,1019,1600,FEW
2015-09-21 09:20,10000,15,10,220,4,1018,2000,FEW
2015-09-21 09:50,10000,16,11,200,4,1018,2400,FEW
2015-09-21 10:20,10000,17,9,180,5,1018,3600,FEW
2015-09-21 10:50,10000,17,9,210,7,1017,3600,FEW
2015-09-21 11:20,10000,17,8,170,6,1017,3800,SCT
2015-09-21 11:50,10000,18,8,,7,1016,4200,SCT
2015-09-21 12:20,10000,18,7,180,6,1016,4200,SCT
2015-09-21 12:50,10000,18,7,170,5,1015,4200,FEW
2015-09-21 13:20,10000,18,7,180,4,1015,4400,SCT
2015-09-21 13:50,10000,19,8,250,4,1014,4400,SCT
2015-09-21 14:20,10000,20,9,220,7,1014,4600,SCT
2015-09-21 14:50,10000,19,7,210,6,1014,4800,FEW
2015-09-21 15:20,10000,19,8,230,6,1013,4800,FEW
2015-09-21 15:50,10000,18,8,210,5,1013,,
2015-09-21 16:20,10000,18,8,200,4,1013,,
2015-09-21 16:50,10000,17,9,180,5,1012,,
2015-09-21 17:20,10000,15,9,180,4,1012,,
2015-09-21 17:50,10000,14,9,140,2,1012,,
2015-09-21 18:20,10000,13,9,140,2,1012,,
2015-09-21 18:50,10000,13,9,150,4,1012,,
2015-09-21 19:20,10000,12,9,150,5,1011,,
2015-09-21 19:50,10000,13,9,160,5,1011,,
